X,Y,Time Stamp
X,Y,Time Stamp
X,Y,Time Stamp
X,Y,Time Stamp
208.5,264.0,2018-11-04 17:18:01
320.5,159.5,2018-11-04 17:18:01
207.5,263.0,2018-11-04 17:18:01
319.5,158.5,2018-11-04 17:18:01
206.5,262.0,2018-11-04 17:18:01
319.5,157.0,2018-11-04 17:18:01
204.5,256.5,2018-11-04 17:18:01
319.5,159.5,2018-11-04 17:18:01
205.5,259.5,2018-11-04 17:18:01
317.0,153.5,2018-11-04 17:18:01
202.5,250.5,2018-11-04 17:18:01
317.0,151.0,2018-11-04 17:18:01
202.5,252.0,2018-11-04 17:18:01
318.0,158.5,2018-11-04 17:18:02
204.0,251.0,2018-11-04 17:18:02
314.5,156.0,2018-11-04 17:18:02
202.5,245.5,2018-11-04 17:18:02
316.0,147.5,2018-11-04 17:18:02
201.5,252.0,2018-11-04 17:18:02
313.5,146.0,2018-11-04 17:18:02
199.5,251.0,2018-11-04 17:18:02
308.5,146.0,2018-11-04 17:18:02
192.5,243.0,2018-11-04 17:18:02
303.5,145.0,2018-11-04 17:18:02
189.5,244.0,2018-11-04 17:18:02
300.5,152.0,2018-11-04 17:18:02
186.0,244.0,2018-11-04 17:18:02
299.5,150.5,2018-11-04 17:18:02
185.5,239.0,2018-11-04 17:18:02
299.5,150.5,2018-11-04 17:18:03
184.5,247.5,2018-11-04 17:18:03
300.5,153.0,2018-11-04 17:18:03
188.5,112.5,2018-11-04 17:18:03
303.0,150.5,2018-11-04 17:18:03
189.5,244.5,2018-11-04 17:18:03
307.5,150.5,2018-11-04 17:18:03
194.5,243.0,2018-11-04 17:18:03
311.0,148.5,2018-11-04 17:18:03
198.0,247.5,2018-11-04 17:18:03
312.0,148.0,2018-11-04 17:18:03
199.5,244.0,2018-11-04 17:18:03
310.0,152.0,2018-11-04 17:18:03
196.5,244.5,2018-11-04 17:18:03
309.0,150.5,2018-11-04 17:18:03
196.0,244.0,2018-11-04 17:18:03
311.0,142.5,2018-11-04 17:18:03
196.5,117.5,2018-11-04 17:18:03
310.0,144.0,2018-11-04 17:18:04
196.0,241.5,2018-11-04 17:18:04
310.0,153.0,2018-11-04 17:18:04
197.5,250.5,2018-11-04 17:18:04
311.0,144.0,2018-11-04 17:18:04
196.5,245.0,2018-11-04 17:18:04
311.0,152.0,2018-11-04 17:18:04
198.0,246.0,2018-11-04 17:18:04
313.5,154.5,2018-11-04 17:18:04
204.0,248.5,2018-11-04 17:18:04
320.5,145.0,2018-11-04 17:18:04
206.5,246.0,2018-11-04 17:18:04
318.5,156.5,2018-11-04 17:18:04
204.0,253.5,2018-11-04 17:18:04
318.0,153.0,2018-11-04 17:18:04
204.0,253.5,2018-11-04 17:18:04
318.0,153.0,2018-11-04 17:18:05
203.0,249.0,2018-11-04 17:18:05
317.0,153.0,2018-11-04 17:18:05
201.5,252.0,2018-11-04 17:18:05
317.5,150.5,2018-11-04 17:18:05
202.5,244.0,2018-11-04 17:18:05
316.5,149.5,2018-11-04 17:18:05
199.5,247.5,2018-11-04 17:18:05
316.5,148.0,2018-11-04 17:18:05
199.5,246.0,2018-11-04 17:18:05
315.5,145.0,2018-11-04 17:18:05
199.5,245.0,2018-11-04 17:18:05
316.5,148.0,2018-11-04 17:18:05
199.5,240.5,2018-11-04 17:18:05
315.5,139.0,2018-11-04 17:18:05
198.5,240.5,2018-11-04 17:18:05
315.5,144.5,2018-11-04 17:18:05
198.5,244.5,2018-11-04 17:18:05
315.5,144.5,2018-11-04 17:18:06
197.5,240.5,2018-11-04 17:18:06
314.5,142.5,2018-11-04 17:18:06
194.5,237.5,2018-11-04 17:18:06
311.0,144.0,2018-11-04 17:18:06
193.5,250.5,2018-11-04 17:18:06
310.5,148.0,2018-11-04 17:18:06
192.5,235.0,2018-11-04 17:18:06
309.5,145.5,2018-11-04 17:18:06
190.5,242.5,2018-11-04 17:18:06
311.5,142.5,2018-11-04 17:18:06
190.5,242.5,2018-11-04 17:18:06
310.0,141.5,2018-11-04 17:18:06
189.5,240.0,2018-11-04 17:18:06
309.5,142.5,2018-11-04 17:18:06
188.5,244.0,2018-11-04 17:18:06
309.5,140.5,2018-11-04 17:18:06
188.5,241.5,2018-11-04 17:18:06
308.5,144.5,2018-11-04 17:18:07
188.5,237.5,2018-11-04 17:18:07
311.5,144.5,2018-11-04 17:18:07
189.5,241.5,2018-11-04 17:18:07
312.5,143.5,2018-11-04 17:18:07
190.5,241.5,2018-11-04 17:18:07
314.0,138.0,2018-11-04 17:18:07
190.5,245.0,2018-11-04 17:18:07
311.5,144.5,2018-11-04 17:18:07
191.0,236.5,2018-11-04 17:18:07
311.5,144.5,2018-11-04 17:18:07
191.0,236.5,2018-11-04 17:18:07
312.5,144.5,2018-11-04 17:18:07
190.5,241.5,2018-11-04 17:18:07
312.5,142.5,2018-11-04 17:18:07
190.5,242.5,2018-11-04 17:18:07
507.5,277.0,2018-11-04 17:18:08
190.5,237.5,2018-11-04 17:18:08
509.0,277.0,2018-11-04 17:18:08
189.5,241.5,2018-11-04 17:18:08
509.0,277.0,2018-11-04 17:18:08
189.5,245.0,2018-11-04 17:18:08
509.0,277.0,2018-11-04 17:18:08
189.5,245.0,2018-11-04 17:18:08
314.5,142.5,2018-11-04 17:18:08
189.5,237.5,2018-11-04 17:18:08
323.5,130.0,2018-11-04 17:18:08
188.5,237.5,2018-11-04 17:18:08
312.5,144.5,2018-11-04 17:18:08
188.5,242.5,2018-11-04 17:18:08
311.5,139.5,2018-11-04 17:18:08
189.5,242.0,2018-11-04 17:18:08
,,2018-11-04 17:18:08
189.5,240.5,2018-11-04 17:18:08
,,2018-11-04 17:18:09
188.5,241.5,2018-11-04 17:18:09
314.0,142.5,2018-11-04 17:18:09
188.5,244.0,2018-11-04 17:18:09
,,2018-11-04 17:18:09
189.5,241.0,2018-11-04 17:18:09
314.5,146.5,2018-11-04 17:18:09
188.5,237.5,2018-11-04 17:18:09
311.5,138.5,2018-11-04 17:18:09
188.5,236.5,2018-11-04 17:18:09
309.5,132.5,2018-11-04 17:18:09
189.5,247.0,2018-11-04 17:18:09
313.0,141.5,2018-11-04 17:18:09
189.5,247.0,2018-11-04 17:18:09
312.0,141.5,2018-11-04 17:18:09
190.5,242.5,2018-11-04 17:18:09
309.5,143.5,2018-11-04 17:18:09
188.5,242.5,2018-11-04 17:18:09
500.5,278.0,2018-11-04 17:18:10
188.5,242.5,2018-11-04 17:18:10
311.0,138.0,2018-11-04 17:18:10
189.5,236.5,2018-11-04 17:18:10
312.0,138.0,2018-11-04 17:18:10
193.0,237.5,2018-11-04 17:18:10
313.0,141.5,2018-11-04 17:18:10
194.5,242.5,2018-11-04 17:18:10
316.0,134.0,2018-11-04 17:18:10
194.0,237.5,2018-11-04 17:18:10
310.5,145.5,2018-11-04 17:18:10
194.5,239.0,2018-11-04 17:18:10
311.0,142.5,2018-11-04 17:18:10
192.0,236.5,2018-11-04 17:18:10
313.5,135.5,2018-11-04 17:18:10
194.0,240.0,2018-11-04 17:18:10
311.5,145.0,2018-11-04 17:18:11
194.0,240.0,2018-11-04 17:18:11
307.5,141.5,2018-11-04 17:18:11
192.0,236.5,2018-11-04 17:18:11
305.0,141.5,2018-11-04 17:18:11
190.5,240.0,2018-11-04 17:18:11
304.5,140.5,2018-11-04 17:18:11
192.0,271.0,2018-11-04 17:18:11
500.5,275.0,2018-11-04 17:18:11
189.5,236.5,2018-11-04 17:18:11
302.0,140.0,2018-11-04 17:18:11
192.0,271.0,2018-11-04 17:18:11
305.5,143.5,2018-11-04 17:18:11
194.0,237.5,2018-11-04 17:18:11
308.5,133.0,2018-11-04 17:18:11
196.5,237.5,2018-11-04 17:18:11
307.5,135.5,2018-11-04 17:18:11
197.5,235.5,2018-11-04 17:18:11
307.5,141.5,2018-11-04 17:18:12
199.0,236.5,2018-11-04 17:18:12
307.5,141.5,2018-11-04 17:18:12
198.0,239.0,2018-11-04 17:18:12
310.0,132.0,2018-11-04 17:18:12
198.0,237.5,2018-11-04 17:18:12
307.5,132.0,2018-11-04 17:18:12
200.0,234.0,2018-11-04 17:18:12
310.0,133.0,2018-11-04 17:18:12
201.0,233.0,2018-11-04 17:18:12
311.0,133.5,2018-11-04 17:18:12
202.5,231.5,2018-11-04 17:18:12
310.0,133.0,2018-11-04 17:18:12
201.0,231.5,2018-11-04 17:18:12
304.0,139.0,2018-11-04 17:18:12
198.0,231.5,2018-11-04 17:18:12
300.5,136.5,2018-11-04 17:18:13
190.5,234.0,2018-11-04 17:18:13
296.5,136.5,2018-11-04 17:18:13
187.0,235.0,2018-11-04 17:18:13
297.5,133.0,2018-11-04 17:18:13
188.5,236.5,2018-11-04 17:18:13
297.0,132.0,2018-11-04 17:18:13
189.5,274.5,2018-11-04 17:18:13
299.5,132.0,2018-11-04 17:18:13
190.5,266.5,2018-11-04 17:18:13
302.5,134.0,2018-11-04 17:18:13
196.0,231.5,2018-11-04 17:18:13
307.5,139.0,2018-11-04 17:18:13
201.0,231.5,2018-11-04 17:18:13
309.0,140.0,2018-11-04 17:18:13
204.5,231.5,2018-11-04 17:18:13
311.0,140.0,2018-11-04 17:18:13
206.0,231.5,2018-11-04 17:18:13
311.0,141.5,2018-11-04 17:18:14
206.0,231.5,2018-11-04 17:18:14
312.0,142.5,2018-11-04 17:18:14
205.5,235.5,2018-11-04 17:18:14
313.0,142.5,2018-11-04 17:18:14
206.0,232.5,2018-11-04 17:18:14
317.0,144.0,2018-11-04 17:18:14
208.0,234.0,2018-11-04 17:18:14
312.5,145.5,2018-11-04 17:18:14
209.0,234.0,2018-11-04 17:18:14
315.5,145.0,2018-11-04 17:18:14
208.5,234.0,2018-11-04 17:18:14
318.0,142.5,2018-11-04 17:18:14
210.0,235.0,2018-11-04 17:18:14
318.5,145.0,2018-11-04 17:18:14
211.0,235.0,2018-11-04 17:18:14
318.0,147.0,2018-11-04 17:18:14
212.5,236.5,2018-11-04 17:18:14
319.0,147.0,2018-11-04 17:18:15
213.5,235.5,2018-11-04 17:18:15
319.0,147.0,2018-11-04 17:18:15
212.5,235.5,2018-11-04 17:18:15
321.0,147.0,2018-11-04 17:18:15
213.5,236.5,2018-11-04 17:18:15
322.0,147.0,2018-11-04 17:18:15
215.0,237.5,2018-11-04 17:18:15
323.5,148.0,2018-11-04 17:18:15
217.0,240.0,2018-11-04 17:18:15
323.5,150.5,2018-11-04 17:18:15
221.5,112.0,2018-11-04 17:18:15
323.5,150.5,2018-11-04 17:18:15
219.0,241.0,2018-11-04 17:18:15
322.0,150.5,2018-11-04 17:18:15
220.5,113.0,2018-11-04 17:18:15
323.5,149.5,2018-11-04 17:18:16
216.0,241.0,2018-11-04 17:18:16
322.0,149.5,2018-11-04 17:18:16
214.5,237.5,2018-11-04 17:18:16
322.0,149.5,2018-11-04 17:18:16
216.5,239.0,2018-11-04 17:18:16
322.0,149.5,2018-11-04 17:18:16
216.5,239.0,2018-11-04 17:18:16
322.0,149.5,2018-11-04 17:18:16
218.0,115.0,2018-11-04 17:18:16
319.5,149.5,2018-11-04 17:18:16
218.0,112.0,2018-11-04 17:18:16
319.0,150.5,2018-11-04 17:18:16
215.0,239.0,2018-11-04 17:18:16
318.0,150.5,2018-11-04 17:18:16
215.0,239.0,2018-11-04 17:18:16
319.0,146.0,2018-11-04 17:18:16
212.5,235.5,2018-11-04 17:18:16
320.0,149.5,2018-11-04 17:18:17
213.5,235.5,2018-11-04 17:18:17
317.0,149.5,2018-11-04 17:18:17
213.5,235.5,2018-11-04 17:18:17
317.0,153.0,2018-11-04 17:18:17
212.5,235.5,2018-11-04 17:18:17
314.5,148.5,2018-11-04 17:18:17
212.5,237.5,2018-11-04 17:18:17
315.5,146.0,2018-11-04 17:18:17
212.5,237.5,2018-11-04 17:18:17
317.0,148.0,2018-11-04 17:18:17
212.5,237.5,2018-11-04 17:18:17
315.5,145.0,2018-11-04 17:18:17
212.5,234.0,2018-11-04 17:18:17
315.5,148.0,2018-11-04 17:18:17
216.0,109.5,2018-11-04 17:18:17
315.5,149.5,2018-11-04 17:18:17
213.5,236.5,2018-11-04 17:18:17
319.5,149.5,2018-11-04 17:18:18
213.5,236.5,2018-11-04 17:18:18
316.0,146.0,2018-11-04 17:18:18
216.0,112.0,2018-11-04 17:18:18
316.5,151.5,2018-11-04 17:18:18
212.5,233.0,2018-11-04 17:18:18
317.0,144.0,2018-11-04 17:18:18
212.5,236.5,2018-11-04 17:18:18
317.0,144.0,2018-11-04 17:18:18
212.5,234.0,2018-11-04 17:18:18
315.5,148.0,2018-11-04 17:18:18
212.5,234.0,2018-11-04 17:18:18
315.5,148.0,2018-11-04 17:18:18
215.0,106.0,2018-11-04 17:18:18
315.5,148.0,2018-11-04 17:18:18
212.5,236.5,2018-11-04 17:18:18
318.0,140.0,2018-11-04 17:18:19
212.5,236.5,2018-11-04 17:18:19
316.5,150.5,2018-11-04 17:18:19
212.5,236.5,2018-11-04 17:18:19
315.5,149.5,2018-11-04 17:18:19
213.5,233.0,2018-11-04 17:18:19
317.5,150.5,2018-11-04 17:18:19
216.0,106.0,2018-11-04 17:18:19
318.0,149.5,2018-11-04 17:18:19
217.0,109.5,2018-11-04 17:18:19
320.0,147.0,2018-11-04 17:18:19
215.0,236.5,2018-11-04 17:18:19
322.0,145.0,2018-11-04 17:18:19
218.0,109.5,2018-11-04 17:18:19
319.0,149.5,2018-11-04 17:18:19
216.0,233.0,2018-11-04 17:18:19
322.0,141.5,2018-11-04 17:18:19
216.5,236.5,2018-11-04 17:18:19
320.5,151.5,2018-11-04 17:18:20
219.0,109.5,2018-11-04 17:18:20
320.0,149.5,2018-11-04 17:18:20
219.0,109.5,2018-11-04 17:18:20
320.0,150.5,2018-11-04 17:18:20
217.5,234.0,2018-11-04 17:18:20
320.0,150.5,2018-11-04 17:18:20
216.0,234.0,2018-11-04 17:18:20
320.5,152.5,2018-11-04 17:18:20
220.5,113.0,2018-11-04 17:18:20
320.5,152.5,2018-11-04 17:18:20
220.5,110.5,2018-11-04 17:18:20
322.0,149.5,2018-11-04 17:18:20
201.0,242.0,2018-11-04 17:18:20
322.0,149.5,2018-11-04 17:18:20
201.0,242.0,2018-11-04 17:18:20
321.5,152.5,2018-11-04 17:18:20
218.0,242.0,2018-11-04 17:18:20
323.5,149.5,2018-11-04 17:18:21
221.5,110.5,2018-11-04 17:18:21
324.5,150.5,2018-11-04 17:18:21
221.5,110.5,2018-11-04 17:18:21
323.5,149.5,2018-11-04 17:18:21
221.5,110.5,2018-11-04 17:18:21
322.5,152.5,2018-11-04 17:18:21
221.5,110.5,2018-11-04 17:18:21
323.5,149.5,2018-11-04 17:18:21
221.5,110.5,2018-11-04 17:18:21
323.5,149.5,2018-11-04 17:18:21
221.5,110.5,2018-11-04 17:18:21
323.5,149.5,2018-11-04 17:18:21
221.5,110.5,2018-11-04 17:18:21
323.5,149.5,2018-11-04 17:18:21
221.5,110.5,2018-11-04 17:18:21
323.5,149.5,2018-11-04 17:18:22
221.5,110.5,2018-11-04 17:18:22
323.5,149.5,2018-11-04 17:18:22
221.5,113.0,2018-11-04 17:18:22
323.5,149.5,2018-11-04 17:18:22
221.5,110.5,2018-11-04 17:18:22
,,2018-11-04 17:18:22
221.5,110.5,2018-11-04 17:18:22
320.5,148.5,2018-11-04 17:18:22
221.5,110.5,2018-11-04 17:18:22
322.0,149.5,2018-11-04 17:18:22
221.5,113.0,2018-11-04 17:18:22
320.5,148.5,2018-11-04 17:18:22
221.5,113.0,2018-11-04 17:18:22
320.5,148.5,2018-11-04 17:18:22
221.5,113.0,2018-11-04 17:18:22
320.5,153.5,2018-11-04 17:18:22
221.5,113.0,2018-11-04 17:18:22
,,2018-11-04 17:18:23
221.5,113.0,2018-11-04 17:18:23
,,2018-11-04 17:18:23
221.5,170.0,2018-11-04 17:18:23
,,2018-11-04 17:18:23
220.5,109.0,2018-11-04 17:18:23
326.0,149.5,2018-11-04 17:18:23
221.5,169.0,2018-11-04 17:18:23
322.5,153.5,2018-11-04 17:18:23
221.5,107.0,2018-11-04 17:18:23
,,2018-11-04 17:18:23
221.5,109.5,2018-11-04 17:18:23
,,2018-11-04 17:18:23
221.5,107.0,2018-11-04 17:18:23
,,2018-11-04 17:18:23
221.5,109.5,2018-11-04 17:18:23
329.0,148.0,2018-11-04 17:18:23
221.5,109.5,2018-11-04 17:18:23
329.0,148.0,2018-11-04 17:18:24
221.5,112.0,2018-11-04 17:18:24
334.5,146.0,2018-11-04 17:18:24
221.5,108.0,2018-11-04 17:18:24
333.0,147.0,2018-11-04 17:18:24
223.0,108.0,2018-11-04 17:18:24
336.5,145.0,2018-11-04 17:18:24
223.0,108.0,2018-11-04 17:18:24
337.5,142.5,2018-11-04 17:18:24
223.0,96.0,2018-11-04 17:18:24
,,2018-11-04 17:18:24
220.5,236.5,2018-11-04 17:18:24
,,2018-11-04 17:18:24
224.0,110.5,2018-11-04 17:18:24
341.5,144.0,2018-11-04 17:18:24
224.0,108.0,2018-11-04 17:18:24
339.5,150.5,2018-11-04 17:18:25
224.0,112.0,2018-11-04 17:18:25
,,2018-11-04 17:18:25
224.0,112.0,2018-11-04 17:18:25
343.5,145.0,2018-11-04 17:18:25
224.0,109.5,2018-11-04 17:18:25
,,2018-11-04 17:18:25
225.5,112.5,2018-11-04 17:18:25
,,2018-11-04 17:18:25
223.5,108.0,2018-11-04 17:18:25
,,2018-11-04 17:18:25
224.0,110.5,2018-11-04 17:18:25
353.0,148.0,2018-11-04 17:18:25
224.0,110.5,2018-11-04 17:18:25
353.5,149.5,2018-11-04 17:18:25
224.0,169.0,2018-11-04 17:18:25
,,2018-11-04 17:18:25
225.0,108.0,2018-11-04 17:18:25
354.5,150.5,2018-11-04 17:18:26
225.0,108.0,2018-11-04 17:18:26
,,2018-11-04 17:18:26
223.5,108.0,2018-11-04 17:18:26
,,2018-11-04 17:18:26
223.5,108.0,2018-11-04 17:18:26
357.5,148.0,2018-11-04 17:18:26
223.5,111.5,2018-11-04 17:18:26
,,2018-11-04 17:18:26
224.0,107.0,2018-11-04 17:18:26
,,2018-11-04 17:18:26
224.0,110.5,2018-11-04 17:18:26
,,2018-11-04 17:18:26
224.0,110.5,2018-11-04 17:18:26
363.5,146.5,2018-11-04 17:18:26
224.0,110.5,2018-11-04 17:18:26
,,2018-11-04 17:18:27
224.0,110.5,2018-11-04 17:18:27
366.5,148.0,2018-11-04 17:18:27
224.0,110.5,2018-11-04 17:18:27
,,2018-11-04 17:18:27
223.5,105.5,2018-11-04 17:18:27
373.0,144.0,2018-11-04 17:18:27
225.0,108.0,2018-11-04 17:18:27
373.0,148.0,2018-11-04 17:18:27
226.0,112.0,2018-11-04 17:18:27
,,2018-11-04 17:18:27
226.0,109.5,2018-11-04 17:18:27
377.5,150.0,2018-11-04 17:18:27
226.0,160.0,2018-11-04 17:18:27
,,2018-11-04 17:18:27
224.5,108.0,2018-11-04 17:18:27
377.5,150.0,2018-11-04 17:18:27
225.0,110.5,2018-11-04 17:18:27
379.5,149.5,2018-11-04 17:18:28
223.5,108.0,2018-11-04 17:18:28
377.5,148.0,2018-11-04 17:18:28
204.5,234.0,2018-11-04 17:18:28
377.5,148.0,2018-11-04 17:18:28
223.0,110.5,2018-11-04 17:18:28
378.5,148.0,2018-11-04 17:18:28
223.0,110.5,2018-11-04 17:18:28
381.5,144.5,2018-11-04 17:18:28
223.0,110.5,2018-11-04 17:18:28
381.5,149.5,2018-11-04 17:18:28
222.0,110.0,2018-11-04 17:18:28
379.5,147.5,2018-11-04 17:18:28
224.0,112.0,2018-11-04 17:18:28
385.5,149.5,2018-11-04 17:18:28
205.5,233.0,2018-11-04 17:18:28
386.5,149.5,2018-11-04 17:18:29
223.5,112.5,2018-11-04 17:18:29
387.5,149.5,2018-11-04 17:18:29
225.0,112.0,2018-11-04 17:18:29
389.5,149.5,2018-11-04 17:18:29
207.0,241.0,2018-11-04 17:18:29
390.5,150.5,2018-11-04 17:18:29
226.0,112.0,2018-11-04 17:18:29
391.5,149.5,2018-11-04 17:18:29
226.0,112.0,2018-11-04 17:18:29
392.5,149.5,2018-11-04 17:18:29
226.0,112.0,2018-11-04 17:18:29
393.5,149.5,2018-11-04 17:18:29
226.0,108.0,2018-11-04 17:18:29
397.0,141.5,2018-11-04 17:18:29
225.0,110.5,2018-11-04 17:18:29
393.5,142.5,2018-11-04 17:18:29
222.0,111.5,2018-11-04 17:18:29
389.5,141.5,2018-11-04 17:18:30
223.0,110.5,2018-11-04 17:18:30
394.5,149.0,2018-11-04 17:18:30
223.0,110.5,2018-11-04 17:18:30
394.5,143.5,2018-11-04 17:18:30
220.5,108.0,2018-11-04 17:18:30
394.5,143.5,2018-11-04 17:18:30
221.5,112.0,2018-11-04 17:18:30
394.5,151.0,2018-11-04 17:18:30
220.5,112.0,2018-11-04 17:18:30
395.5,151.0,2018-11-04 17:18:30
221.5,109.5,2018-11-04 17:18:30
394.5,150.5,2018-11-04 17:18:30
220.5,109.0,2018-11-04 17:18:30
397.5,145.5,2018-11-04 17:18:30
223.0,109.5,2018-11-04 17:18:30
398.5,151.0,2018-11-04 17:18:31
223.0,109.5,2018-11-04 17:18:31
398.5,149.5,2018-11-04 17:18:31
223.0,112.0,2018-11-04 17:18:31
399.5,150.0,2018-11-04 17:18:31
223.0,110.5,2018-11-04 17:18:31
397.5,145.5,2018-11-04 17:18:31
221.5,108.0,2018-11-04 17:18:31
395.5,149.5,2018-11-04 17:18:31
220.5,108.0,2018-11-04 17:18:31
398.5,151.0,2018-11-04 17:18:31
219.5,225.0,2018-11-04 17:18:31
397.5,148.0,2018-11-04 17:18:31
220.5,106.5,2018-11-04 17:18:31
398.5,151.5,2018-11-04 17:18:31
220.5,114.0,2018-11-04 17:18:31
399.5,153.0,2018-11-04 17:18:31
221.5,110.5,2018-11-04 17:18:31
399.5,145.5,2018-11-04 17:18:32
221.5,110.5,2018-11-04 17:18:32
399.5,145.5,2018-11-04 17:18:32
221.5,110.5,2018-11-04 17:18:32
397.5,152.5,2018-11-04 17:18:32
221.5,110.5,2018-11-04 17:18:32
398.5,154.0,2018-11-04 17:18:32
221.5,114.0,2018-11-04 17:18:32
398.5,155.0,2018-11-04 17:18:32
220.5,111.5,2018-11-04 17:18:32
398.5,155.0,2018-11-04 17:18:32
223.0,112.0,2018-11-04 17:18:32
400.5,155.0,2018-11-04 17:18:32
224.0,112.0,2018-11-04 17:18:32
399.5,155.0,2018-11-04 17:18:32
224.0,117.5,2018-11-04 17:18:32
399.5,155.0,2018-11-04 17:18:32
220.5,243.5,2018-11-04 17:18:32
397.5,151.5,2018-11-04 17:18:33
223.0,112.0,2018-11-04 17:18:33
398.5,150.5,2018-11-04 17:18:33
223.0,112.0,2018-11-04 17:18:33
399.5,148.0,2018-11-04 17:18:33
220.5,240.0,2018-11-04 17:18:33
400.5,149.5,2018-11-04 17:18:33
224.0,112.0,2018-11-04 17:18:33
404.0,148.0,2018-11-04 17:18:33
225.0,112.0,2018-11-04 17:18:33
403.5,149.5,2018-11-04 17:18:33
226.0,113.0,2018-11-04 17:18:33
404.5,150.5,2018-11-04 17:18:33
226.5,117.5,2018-11-04 17:18:33
403.5,157.0,2018-11-04 17:18:33
228.5,114.0,2018-11-04 17:18:33
404.5,157.0,2018-11-04 17:18:34
228.5,120.0,2018-11-04 17:18:34
401.5,155.5,2018-11-04 17:18:34
227.0,120.0,2018-11-04 17:18:34
401.5,157.0,2018-11-04 17:18:34
226.0,114.0,2018-11-04 17:18:34
401.5,157.0,2018-11-04 17:18:34
224.5,110.0,2018-11-04 17:18:34
X,Y,Time Stamp
X,Y,Time Stamp
311.0,157.0,2018-11-04 17:19:42
194.5,253.5,2018-11-04 17:19:42
311.5,150.5,2018-11-04 17:19:42
196.0,249.0,2018-11-04 17:19:42
310.0,152.0,2018-11-04 17:19:42
195.0,251.0,2018-11-04 17:19:42
308.5,154.5,2018-11-04 17:19:42
196.0,249.0,2018-11-04 17:19:42
310.0,152.0,2018-11-04 17:19:42
198.0,253.5,2018-11-04 17:19:42
312.0,156.0,2018-11-04 17:19:42
199.5,253.5,2018-11-04 17:19:42
312.5,152.0,2018-11-04 17:19:42
200.5,253.5,2018-11-04 17:19:42
314.0,156.0,2018-11-04 17:19:43
199.5,250.5,2018-11-04 17:19:43
315.0,150.5,2018-11-04 17:19:43
200.5,118.5,2018-11-04 17:19:43
312.5,153.5,2018-11-04 17:19:43
200.5,117.5,2018-11-04 17:19:43
313.0,154.0,2018-11-04 17:19:43
198.5,248.0,2018-11-04 17:19:43
313.5,151.0,2018-11-04 17:19:43
199.0,251.0,2018-11-04 17:19:43
317.0,155.0,2018-11-04 17:19:43
202.5,246.5,2018-11-04 17:19:43
319.5,157.0,2018-11-04 17:19:43
206.0,121.0,2018-11-04 17:19:43
320.5,154.5,2018-11-04 17:19:43
207.5,246.5,2018-11-04 17:19:43
322.0,156.0,2018-11-04 17:19:43
207.5,250.0,2018-11-04 17:19:43
319.5,158.5,2018-11-04 17:19:44
206.0,253.0,2018-11-04 17:19:44
318.5,158.5,2018-11-04 17:19:44
205.5,257.0,2018-11-04 17:19:44
317.0,159.5,2018-11-04 17:19:44
204.0,257.0,2018-11-04 17:19:44
318.5,151.0,2018-11-04 17:19:44
204.0,253.5,2018-11-04 17:19:44
318.5,153.0,2018-11-04 17:19:44
201.0,249.0,2018-11-04 17:19:44
316.0,160.5,2018-11-04 17:19:44
200.5,256.0,2018-11-04 17:19:44
313.0,164.5,2018-11-04 17:19:44
199.5,258.0,2018-11-04 17:19:44
313.0,165.5,2018-11-04 17:19:44
199.5,264.0,2018-11-04 17:19:44
314.5,158.5,2018-11-04 17:19:45
200.0,262.0,2018-11-04 17:19:45
316.0,156.0,2018-11-04 17:19:45
201.5,256.5,2018-11-04 17:19:45
318.0,163.0,2018-11-04 17:19:45
204.5,255.5,2018-11-04 17:19:45
317.0,160.5,2018-11-04 17:19:45
205.5,258.0,2018-11-04 17:19:45
320.5,165.5,2018-11-04 17:19:45
208.0,258.0,2018-11-04 17:19:45
325.5,153.0,2018-11-04 17:19:45
209.5,251.5,2018-11-04 17:19:45
324.0,155.5,2018-11-04 17:19:45
207.5,262.0,2018-11-04 17:19:45
322.5,155.5,2018-11-04 17:19:45
205.5,262.0,2018-11-04 17:19:45
317.0,156.0,2018-11-04 17:19:46
202.5,250.5,2018-11-04 17:19:46
316.0,158.5,2018-11-04 17:19:46
200.5,254.5,2018-11-04 17:19:46
315.5,160.0,2018-11-04 17:19:46
199.5,250.5,2018-11-04 17:19:46
313.0,162.0,2018-11-04 17:19:46
198.5,250.5,2018-11-04 17:19:46
315.0,153.0,2018-11-04 17:19:46
198.5,250.5,2018-11-04 17:19:46
313.5,154.5,2018-11-04 17:19:46
199.5,254.5,2018-11-04 17:19:46
313.5,162.0,2018-11-04 17:19:46
202.5,250.5,2018-11-04 17:19:46
319.5,159.5,2018-11-04 17:19:46
206.0,256.5,2018-11-04 17:19:46
322.0,159.5,2018-11-04 17:19:47
208.5,262.0,2018-11-04 17:19:47
327.5,155.5,2018-11-04 17:19:47
213.5,259.5,2018-11-04 17:19:47
328.0,165.5,2018-11-04 17:19:47
216.0,260.5,2018-11-04 17:19:47
329.5,162.0,2018-11-04 17:19:47
215.0,259.5,2018-11-04 17:19:47
324.5,164.5,2018-11-04 17:19:47
212.5,256.5,2018-11-04 17:19:47
323.5,168.0,2018-11-04 17:19:47
211.5,265.5,2018-11-04 17:19:47
321.0,165.5,2018-11-04 17:19:47
208.5,264.0,2018-11-04 17:19:47
320.5,159.5,2018-11-04 17:19:47
207.5,263.0,2018-11-04 17:19:47
319.5,158.5,2018-11-04 17:19:47
206.5,262.0,2018-11-04 17:19:47
319.5,157.0,2018-11-04 17:19:48
